VARIABLES = "CoordinateX", "CoordinateY", "CoordinateZ"
Zone T="interpolated" I=3052 J=10
DATAPACKING=POINT
     10.234374238453   0.3644316225516387                    0 
   10.23369106356312   0.3645532015536173                    0 
   10.23300789165719   0.3646747973283838                    0 
   10.23232472124527   0.3647964014946709                    0 
   10.23164155083743   0.3649180056712117                    0 
   10.23095837894374    0.365039601476739                    0 
   10.23027520407425   0.3651611805299858                    0 
   10.22959165240428   0.3652828006882909                    0 
   10.22890809477134   0.3654043872906674                    0 
   10.22822452968307   0.3655259319421372                    0 
   10.22822415734018   0.3655259981350291                    0 
   10.22822378499728   0.3655260643279059                    0 
   10.22822341265439   0.3655261305207679                    0 
   10.22822297016808     0.36552620918328                    0 
   10.22822252768177   0.3655262878457711                    0 
   10.22822208519546   0.3655263665082409                    0 
   10.22822201505205   0.3655263789778988                    0 
   10.22822194490864   0.3655263914475562                    0 
   10.22822187476523   0.3655264039172129                    0 
   10.22822158189247   0.3655264559822958                    0 
   10.22822128901971   0.3655265080473764                    0 
   10.22822099614694    0.365526560112457                    0 
   10.22822077341759   0.3655265997078826                    0 
   10.22822055068824   0.3655266393033083                    0 
   10.22822032795889    0.365526678898734                    0 
   10.22821190461458    0.365528176348015                    0 
   10.22820348127029   0.3655296737973348                    0 
     10.228195057926   0.3655311712466916                    0 
   10.22818685731107   0.3655326291006539                    0 
   10.22817865669614    0.365534086954648                    0 
   10.22817045608122   0.3655355448086722                    0 
   10.22816223160535    0.365537006904576                    0 
   10.22815400712948   0.3655384690005068                    0 
   10.22814578265361   0.3655399310964627                    0 
   10.22814575879266   0.3655399353383143                    0 
    10.2281457349317   0.3655399395801659                    0 
   10.22814571107075   0.3655399438220174                    0 
   10.22814514371369   0.3655400446832124                    0 
   10.22814457635664   0.3655401455444075                    0 
   10.22814400899958   0.3655402464056026                    0 
   10.22814346550348   0.3655403430249461                    0 
   10.22814292200738   0.3655404396442899                    0 
   10.22814237851128   0.3655405362636338                    0 
   10.22814119419841   0.3655407468033831                    0 
   10.22814000988554   0.3655409573431329                    0 
   10.22813882557267   0.3655411678828832                    0 
    10.2281381847559   0.3655412818032892                    0 
